WKT,wet_mass_idw,cloud.coverage.0_ARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_ARVI_2020.03.25.10.36.59_7632,cloud.coverage.0_ATSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_CCCI_2020.03.25.10.36.59_7632,cloud.coverage.0_CHLGREEN_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI550_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI700_2020.03.25.10.36.59_7632,cloud.coverage.0_CVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI2_2020.03.25.10.36.59_7632,cloud.coverage.0_GLI_2020.03.25.10.36.59_7632,cloud.coverage.0_GOSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_LCI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI1_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_NDRE_2020.03.25.10.36.59_7632,cloud.coverage.0_NDVI_2020.03.25.10.36.59_7632,cloud.coverage.0_TCI_2020.03.25.10.36.59_7632,cloud.coverage.0_ARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_ARVI_2020.03.30.10.37.00_8331,cloud.coverage.0_ATSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_CCCI_2020.03.30.10.37.00_8331,cloud.coverage.0_CHLGREEN_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI550_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI700_2020.03.30.10.37.00_8331,cloud.coverage.0_CVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI2_2020.03.30.10.37.00_8331,cloud.coverage.0_GLI_2020.03.30.10.37.00_8331,cloud.coverage.0_GOSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_LCI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI1_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_NDRE_2020.03.30.10.37.00_8331,cloud.coverage.0_NDVI_2020.03.30.10.37.00_8331,cloud.coverage.0_TCI_2020.03.30.10.37.00_8331,cloud.coverage.0_ARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_ARVI_2020.04.04.10.36.59_1536,cloud.coverage.0_ATSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_CCCI_2020.04.04.10.36.59_1536,cloud.coverage.0_CHLGREEN_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI550_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI700_2020.04.04.10.36.59_1536,cloud.coverage.0_CVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI2_2020.04.04.10.36.59_1536,cloud.coverage.0_GLI_2020.04.04.10.36.59_1536,cloud.coverage.0_GOSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_LCI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI1_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_NDRE_2020.04.04.10.36.59_1536,cloud.coverage.0_NDVI_2020.04.04.10.36.59_1536,cloud.coverage.0_TCI_2020.04.04.10.36.59_1536,applied_rate
"POLYGON ((430412.067581047 5501909.25364231,430417.067581047 5501909.25364231,430417.067581047 5501904.25364231,430412.067581047 5501904.25364231,430412.067581047 5501909.25364231))",6513.29513,0.518265337,0.594845355,0.32851322,0.295468733,0.173468448,0.701170295,0.344688922,-0.638867915,1.243948698,2.221796393,0.354961336,0.356777325,0.041318433,0.3645408,0.451298773,0.060735526,0.322552681,0.316989347,0.402139768,0.573610455,0.066037599,0.716291934,0.625658244,0.35758926,0.304951534,0.173521169,0.687543005,0.322194025,-0.756388515,1.759033859,2.427488327,0.359588653,0.381338969,0.040697897,0.392666757,0.473334968,0.07081838,0.342273384,0.341107711,0.417514205,0.607123137,0.072394907,0.636421412,0.615361273,0.346194446,0.303812176,0.175941378,0.702457786,0.319542587,-0.450030699,1.755335569,2.405030847,0.37404868,0.376222074,0.043220703,0.384992048,0.464202479,0.064078979,0.33887136,0.33241041,0.413095579,0.588035941,0.067925189,53.38556451
"POLYGON ((430417.067581047 5501909.25364231,430422.067581047 5501909.25364231,430422.067581047 5501904.25364231,430417.067581047 5501904.25364231,430417.067581047 5501909.25364231))",6208.704208,0.514388005,0.594605168,0.329593778,0.291894595,0.171743587,0.706629753,0.342844993,-0.693193475,1.173929572,2.241015752,0.356615523,0.35757939,0.039399197,0.366283953,0.454981198,0.059294693,0.322742671,0.317426205,0.406220933,0.575001657,0.06475463,0.689231078,0.633511861,0.365638415,0.301069717,0.171674212,0.692037284,0.322089454,-0.729444504,1.681143641,2.392541011,0.364303609,0.387188872,0.046569441,0.395471712,0.484390666,0.071669859,0.349202285,0.350102762,0.427407205,0.617706418,0.073396191,0.637305697,0.61804835,0.350330691,0.299773047,0.173863803,0.708760798,0.319359461,-0.5306318,1.66735971,2.434683243,0.378417144,0.379731367,0.041296658,0.388959269,0.471202185,0.062973199,0.34171779,0.335867633,0.420111249,0.592813134,0.066942543,54.21488668
"POLYGON ((430422.067581047 5501909.25364231,430427.067581047 5501909.25364231,430427.067581047 5501904.25364231,430422.067581047 5501904.25364231,430422.067581047 5501909.25364231))",6102.509337,0.590890527,0.604543269,0.338537157,0.296686411,0.172143027,0.695831776,0.334329665,-0.818775415,1.31599164,2.295527935,0.353455335,0.364075154,0.037460301,0.374519289,0.459874719,0.064086527,0.327592015,0.324299037,0.408103704,0.586703181,0.068009369,0.736951351,0.641625106,0.370241642,0.305693209,0.172467008,0.681768477,0.317124635,-0.798662186,1.787479758,2.394623041,0.362237215,0.38956219,0.047324829,0.398275435,0.48554343,0.076293364,0.351157337,0.354076684,0.426095784,0.625067711,0.076480597,0.672941804,0.624139071,0.353759617,0.303014845,0.174383625,0.700311661,0.315544963,-0.540522277,1.786980867,2.438424349,0.375874728,0.381473571,0.04285194,0.391065061,0.4718858,0.066215008,0.343138695,0.338686973,0.418937922,0.59827435,0.069282286,54.59434744
"POLYGON ((430427.067581047 5501909.25364231,430432.067581047 5501909.25364231,430432.067581047 5501904.25364231,430427.067581047 5501904.25364231,430427.067581047 5501909.25364231))",6409.074361,0.634460628,0.607859612,0.341827556,0.300836638,0.173070557,0.687083811,0.332082808,-0.876621246,1.416770279,2.31549108,0.348178416,0.36618264,0.03657645,0.377545267,0.459757462,0.067236792,0.328994006,0.326647148,0.406290174,0.591397762,0.070199206,0.766215026,0.641360283,0.368328318,0.30792357,0.172876365,0.675911933,0.315351009,-0.832307011,1.873044848,2.408458591,0.357883438,0.387219295,0.045536611,0.397887915,0.481645241,0.077523742,0.348059341,0.351208299,0.421681896,0.623835772,0.077050071,0.714505643,0.626317322,0.355136439,0.30786629,0.17567879,0.690826297,0.314396888,-0.574394584,1.903523803,2.449131131,0.369884744,0.381897584,0.042422393,0.392389193,0.469513491,0.069466475,0.343061373,0.339381874,0.415053681,0.600824505,0.07146563,51.38966369
"POLYGON ((430432.067581047 5501909.25364231,430437.067581047 5501909.25364231,430437.067581047 5501904.25364231,430432.067581047 5501904.25364231,430432.067581047 5501909.25364231))",6321.581375,0.647107124,0.603074193,0.338005304,0.306188554,0.175340667,0.676407576,0.338374317,-0.840848923,1.517442107,2.286188364,0.336817116,0.362406164,0.037696388,0.373687327,0.451662004,0.069588743,0.325748026,0.323233545,0.397581935,0.587770343,0.072025999,0.771473348,0.629371226,0.357430428,0.308417916,0.173425853,0.67353934,0.318751752,-0.779038131,1.975346088,2.42676115,0.347810715,0.378257126,0.041852955,0.392479151,0.469676286,0.0750181,0.338181347,0.339224994,0.4115403,0.61093092,0.07491497,0.779479146,0.624754429,0.355510861,0.31824404,0.179175824,0.674283624,0.317410797,-0.632659495,2.076964617,2.460152388,0.35565266,0.381746203,0.040773593,0.393167913,0.462368608,0.075044237,0.34244135,0.339182019,0.405824602,0.601872444,0.075197041,48.90825972
"POLYGON ((430437.067581047 5501909.25364231,430442.067581047 5501909.25364231,430442.067581047 5501904.25364231,430437.067581047 5501904.25364231,430437.067581047 5501909.25364231))",6307.913179,0.628660649,0.595500171,0.330723435,0.307625443,0.176547736,0.673366636,0.345647082,-0.769759268,1.540830374,2.2483778,0.330164656,0.356216252,0.03872041,0.367356151,0.443244383,0.069025625,0.320357352,0.316949934,0.39007026,0.579515874,0.071694087,0.761789978,0.61839354,0.34805651,0.307125941,0.17344451,0.675547123,0.32240732,-0.726239681,2.01347214,2.441239357,0.341637865,0.370934606,0.038695915,0.387821645,0.460863516,0.071726114,0.330201343,0.329211444,0.404824764,0.599303067,0.072304256,0.795804948,0.617565364,0.349151552,0.32175149,0.180718869,0.669065535,0.32191433,-0.65075177,2.131723404,2.464199305,0.347379252,0.37645638,0.037623383,0.389856577,0.453505129,0.075351704,0.336626694,0.332518235,0.397451952,0.594435364,0.075093888,47.57326852
"POLYGON ((430442.067581047 5501909.25364231,430447.067581047 5501909.25364231,430447.067581047 5501904.25364231,430442.067581047 5501904.25364231,430442.067581047 5501909.25364231))",6209.602923,0.521150976,0.577965438,0.311788708,0.299101144,0.175322406,0.689672977,0.35796085,-0.580793589,1.365925431,2.175276756,0.333851591,0.341527283,0.039829992,0.352319196,0.431161851,0.060501281,0.307450697,0.300918341,0.383245647,0.55617097,0.065494988,0.709034085,0.606453776,0.339621797,0.300639689,0.172053866,0.689905345,0.327960864,-0.657096386,1.893172979,2.450345159,0.343807101,0.365543723,0.035890838,0.383615017,0.457529768,0.065239858,0.324622676,0.321112752,0.405006766,0.587204814,0.067554981,0.687845469,0.592976719,0.322715968,0.308107331,0.177565664,0.692306757,0.331891328,-0.567747772,1.888249338,2.450996399,0.352237925,0.355700865,0.029419361,0.374534741,0.43710427,0.061707539,0.315021381,0.306396008,0.388572231,0.561892688,0.06473084,45.57320645
"POLYGON ((430447.067581047 5501909.25364231,430452.067581047 5501909.25364231,430452.067581047 5501904.25364231,430447.067581047 5501904.25364231,430447.067581047 5501909.25364231))",5590.452408,0.485952109,0.568738937,0.301689714,0.295058668,0.174354494,0.695953667,0.361714333,-0.539937317,1.297969103,2.156198025,0.333145261,0.333305448,0.038103022,0.345536739,0.424086303,0.056592129,0.299349368,0.291587055,0.378577024,0.544321775,0.06237483,0.651312768,0.597969532,0.330810964,0.292896599,0.169672266,0.703129232,0.332964033,-0.57484901,1.785567641,2.435122013,0.346553981,0.358443618,0.03523941,0.377896637,0.45463255,0.059630077,0.31754002,0.312685758,0.405180603,0.576651692,0.063204318,0.637669384,0.582690835,0.312005848,0.301499188,0.17568785,0.701877654,0.337576687,-0.567342758,1.739295602,2.430855989,0.352837473,0.346722007,0.02618069,0.367502451,0.431135088,0.05636603,0.305969357,0.296030313,0.385498822,0.549512029,0.060641188,46.08039967
"POLYGON ((430452.067581047 5501909.25364231,430457.067581047 5501909.25364231,430457.067581047 5501904.25364231,430452.067581047 5501904.25364231,430452.067581047 5501909.25364231))",5412.062378,0.473469958,0.561474681,0.293641701,0.29219158,0.173362106,0.699259937,0.362726867,-0.549515098,1.261623919,2.15499258,0.330703154,0.326481029,0.035096468,0.341001913,0.418003902,0.05392503,0.292037383,0.28360194,0.374133289,0.535302371,0.060019249,0.58451423,0.589720577,0.320757747,0.283714294,0.166621365,0.717580706,0.338386178,-0.477406695,1.669271767,2.408872485,0.349860832,0.349815041,0.035314167,0.370896593,0.451536879,0.053647755,0.309008032,0.303082258,0.405373096,0.565358877,0.058459291,0.602890015,0.576482803,0.305853993,0.296703503,0.174053594,0.707518518,0.342363387,-0.597861767,1.60716784,2.405596614,0.351914838,0.34103705,0.02439919,0.362699658,0.428331614,0.053470332,0.300493345,0.2902776,0.384218648,0.543144614,0.058392849,48.48952153
"POLYGON ((430457.067581047 5501909.25364231,430462.067581047 5501909.25364231,430462.067581047 5501904.25364231,430457.067581047 5501904.25364231,430457.067581047 5501909.25364231))",5581.149162,0.508969426,0.568096399,0.301940501,0.295613557,0.1740098,0.692595899,0.358664364,-0.570050895,1.358752251,2.174546003,0.327598482,0.332975894,0.036858305,0.346834868,0.423518628,0.057413675,0.2981987,0.290993303,0.377455831,0.545429587,0.062762618,0.610027969,0.594307244,0.323714674,0.284011364,0.166040987,0.713669717,0.335007548,-0.556163549,1.690046787,2.427208662,0.349831462,0.351378798,0.03407542,0.37346676,0.453763545,0.0550115,0.309938699,0.305018455,0.406481296,0.570016146,0.05939154,0.643485725,0.585290372,0.316568106,0.300732851,0.174734905,0.699560821,0.338944614,-0.640867651,1.68857193,2.417961597,0.349005044,0.349395603,0.027139088,0.369261622,0.435834378,0.058133002,0.3089827,0.300524503,0.388881177,0.55636704,0.062030975,50.05549299
"POLYGON ((430462.067581047 5501909.25364231,430467.067581047 5501909.25364231,430467.067581047 5501904.25364231,430462.067581047 5501904.25364231,430462.067581047 5501909.25364231))",5166.464068,0.568459809,0.581661046,0.318412662,0.302180052,0.175477527,0.680946738,0.352064297,-0.59606567,1.52261734,2.204478502,0.324162573,0.346130386,0.041004339,0.357851759,0.434831917,0.063980194,0.311096668,0.306072906,0.384661496,0.565130144,0.068055466,0.681697756,0.605311722,0.333176687,0.289048135,0.166695885,0.700577497,0.327228546,-0.723020017,1.779357314,2.467837691,0.348133981,0.358038679,0.032179926,0.380822048,0.458651394,0.060048277,0.315600708,0.312724471,0.408047304,0.582648456,0.063162427,0.721768945,0.601605713,0.33571519,0.309174672,0.176574022,0.684803843,0.331423119,-0.690117002,1.876741886,2.449139237,0.345101699,0.364775941,0.032139686,0.381505907,0.448490262,0.066574849,0.32445471,0.318771213,0.396515086,0.579384416,0.06861233,53.01393177
"POLYGON ((430467.067581047 5501909.25364231,430472.067581047 5501909.25364231,430472.067581047 5501904.25364231,430467.067581047 5501904.25364231,430467.067581047 5501909.25364231))",5687.727028,0.555064261,0.613724172,0.346047103,0.291974604,0.16967617,0.697523177,0.332327634,-0.764061809,1.249526739,2.259759903,0.358813107,0.369067609,0.044776473,0.377061486,0.470490605,0.064974748,0.333446652,0.333242983,0.417753696,0.597514987,0.069036096,0.675630212,0.630083978,0.354627639,0.281505287,0.162338704,0.711295605,0.310849309,-0.875751257,1.55468905,2.507992029,0.373956472,0.375723302,0.035425551,0.39516589,0.48585102,0.061172087,0.333100021,0.334279776,0.43313387,0.608054459,0.064272031,0.742230356,0.633901894,0.36218828,0.302658498,0.172142491,0.694214404,0.310416996,-0.859673262,1.711284161,2.501807213,0.377894908,0.38682285,0.036425143,0.399290413,0.47986415,0.069591992,0.346370697,0.345572561,0.424502283,0.610619009,0.071052477,57.14925072
"POLYGON ((430472.067581047 5501909.25364231,430477.067581047 5501909.25364231,430477.067581047 5501904.25364231,430472.067581047 5501904.25364231,430472.067581047 5501909.25364231))",5583.945577,0.505225778,0.655036449,0.379262686,0.273383215,0.160240278,0.728212416,0.306022674,-1.003048599,0.757958353,2.327715755,0.412506863,0.396896228,0.048361655,0.400367647,0.518321961,0.063183319,0.360522628,0.366458297,0.463789165,0.636241913,0.067860615,0.630694062,0.661740214,0.382073045,0.267672628,0.155475505,0.733918905,0.290169969,-1.021419972,1.173031449,2.547909141,0.413538918,0.398920268,0.041241737,0.413004011,0.524206549,0.060339412,0.356518015,0.362759694,0.469980717,0.639847249,0.064050987,0.733780921,0.674188495,0.392324388,0.288663313,0.164575644,0.715708733,0.282668561,-1.089383066,1.369012773,2.565220594,0.429036438,0.412203029,0.040353026,0.419845,0.520597041,0.06989678,0.371508703,0.376651227,0.462666094,0.645962119,0.071422018,55.96300355
"POLYGON ((430477.067581047 5501909.25364231,430482.067581047 5501909.25364231,430482.067581047 5501904.25364231,430477.067581047 5501904.25364231,430477.067581047 5501909.25364231))",6674.138097,0.546634138,0.674271286,0.399487197,0.27007848,0.157443687,0.735922754,0.293094307,-1.239304185,0.605296671,2.406730413,0.430094093,0.41482085,0.046550922,0.416469514,0.541492343,0.065478563,0.377305329,0.386847556,0.484573007,0.658758283,0.069357373,0.674666107,0.681112945,0.402590245,0.268238783,0.15442194,0.735179722,0.279472709,-1.178198099,1.104544163,2.582352638,0.425471663,0.416639984,0.044414543,0.42685166,0.545186043,0.0652389,0.374245346,0.384929776,0.48751542,0.663359344,0.06768097,0.74759388,0.690300047,0.408155113,0.28571713,0.162559181,0.722491026,0.272704542,-1.115619183,1.335531354,2.600264788,0.444260716,0.426452637,0.044666573,0.430789858,0.539013207,0.071717277,0.385905355,0.393780202,0.479313135,0.663488984,0.072856732,56.11069382
"POLYGON ((430482.067581047 5501909.25364231,430487.067581047 5501909.25364231,430487.067581047 5501904.25364231,430482.067581047 5501904.25364231,430482.067581047 5501909.25364231))",6932.214138,0.633665979,0.682467461,0.413216218,0.274417058,0.15796674,0.732143641,0.286854252,-1.474194169,0.622088313,2.491274595,0.429628029,0.427793458,0.042042226,0.428969234,0.552332133,0.069817156,0.388941377,0.400823772,0.492731035,0.673169404,0.072190247,0.76309222,0.694343865,0.419643357,0.276004344,0.156273201,0.725759327,0.273766488,-1.340530932,1.192641854,2.61405921,0.423579574,0.43162103,0.046265658,0.438704088,0.557477534,0.073004458,0.389127389,0.403944939,0.495394021,0.682731062,0.073236462,0.772538155,0.694324106,0.416833103,0.288295478,0.163317926,0.721917301,0.271632731,-1.040118277,1.456444979,2.621124506,0.441526398,0.435137004,0.049172953,0.436929852,0.546271056,0.074295621,0.394931346,0.40393433,0.485201821,0.672107637,0.074824024,56.43336021
"POLYGON ((430487.067581047 5501909.25364231,430492.067581047 5501909.25364231,430492.067581047 5501904.25364231,430487.067581047 5501904.25364231,430487.067581047 5501909.25364231))",6867.191959,0.718853205,0.689641505,0.420923173,0.286376849,0.162484616,0.721007079,0.28134872,-1.302298844,1.036760956,2.526036024,0.426989496,0.436469615,0.047802638,0.435298875,0.552263528,0.07627698,0.397822052,0.409851596,0.489915669,0.679567814,0.076750897,0.851810008,0.711584538,0.433874622,0.283017293,0.157817222,0.719248861,0.264154136,-1.461739242,1.315205932,2.655702353,0.435544983,0.444591776,0.047838008,0.44938466,0.567870855,0.079917438,0.401762068,0.420217633,0.502268434,0.698456883,0.077703111,0.88152954,0.700969458,0.425112054,0.302861869,0.168237917,0.707319736,0.265578613,-1.162525535,1.644860566,2.655760765,0.437425062,0.443602607,0.047456546,0.443554401,0.545674443,0.083162032,0.40337801,0.413465068,0.481028542,0.680188268,0.080546338,56.27996311
"POLYGON ((430492.067581047 5501909.25364231,430497.067581047 5501909.25364231,430497.067581047 5501904.25364231,430492.067581047 5501904.25364231,430492.067581047 5501909.25364231))",8159.556778,0.775029838,0.694083452,0.424053788,0.296890467,0.166828141,0.711130202,0.277923226,-1.052106857,1.445836425,2.532616138,0.424506336,0.440821558,0.055065952,0.437461942,0.5485816,0.081290603,0.402824044,0.414220661,0.48438096,0.681162536,0.080367252,0.911052406,0.724414885,0.442421526,0.28744173,0.158744156,0.715878546,0.256443858,-1.528836608,1.408403993,2.686776638,0.448141098,0.452568799,0.048793316,0.456114411,0.574167013,0.084241889,0.409436047,0.430151939,0.506516635,0.707725465,0.080317929,0.982206225,0.706273496,0.430498302,0.316568822,0.172904998,0.692913413,0.259881735,-1.310099602,1.792971611,2.683443785,0.434235185,0.449173421,0.044238012,0.448132306,0.542658567,0.091168985,0.40881604,0.419611126,0.474892378,0.685395956,0.085612886,56.92342139
"POLYGON ((430497.067581047 5501909.25364231,430502.067581047 5501909.25364231,430502.067581047 5501904.25364231,430497.067581047 5501904.25364231,430497.067581047 5501909.25364231))",7857.33586,0.653493136,0.671696573,0.407134086,0.283691898,0.163678467,0.736453801,0.287739977,-1.011680782,1.098393947,2.561675906,0.432930931,0.429365188,0.045893168,0.428598881,0.540402442,0.068092011,0.391160011,0.395811573,0.483707801,0.657673568,0.070603922,0.757828534,0.700745374,0.425869256,0.27265729,0.155348971,0.743018687,0.267256424,-1.385871291,1.05561018,2.724779129,0.456325427,0.44220309,0.04108531,0.447430983,0.566540062,0.069457415,0.399248064,0.411715969,0.507197291,0.683593094,0.070025831,0.791876256,0.682588279,0.413701996,0.301650733,0.170500517,0.720437437,0.274613559,-0.835636944,1.66398114,2.639403582,0.437173113,0.438471049,0.049491191,0.435968652,0.535521179,0.076250881,0.400134042,0.403484747,0.475721359,0.661302656,0.075976834,57.07974289
"POLYGON ((430502.067581047 5501909.25364231,430507.067581047 5501909.25364231,430507.067581047 5501904.25364231,430502.067581047 5501904.25364231,430502.067581047 5501909.25364231))",9129.621522,0.531956375,0.649309695,0.390214384,0.270493329,0.160528794,0.761777341,0.297556728,-0.971254647,0.750951469,2.590735674,0.441355556,0.417908818,0.036720384,0.419735789,0.532223284,0.054893423,0.379496008,0.377402455,0.483034641,0.634184659,0.060840596,0.604604602,0.677075863,0.409316987,0.25787285,0.151953787,0.770158827,0.27806899,-1.242905974,0.702816308,2.76278162,0.464509755,0.43183738,0.033377305,0.438747555,0.558913112,0.054672938,0.38906008,0.393279999,0.507877946,0.659460723,0.059733734,0.601546288,0.658903122,0.39690569,0.286732674,0.168096051,0.747961462,0.289345384,-0.361174256,1.534990668,2.595363379,0.440111041,0.427768677,0.05474437,0.423804998,0.528383791,0.061332773,0.391452044,0.387358338,0.476550341,0.637209356,0.066340782,57.81510561
"POLYGON ((430507.067581047 5501909.25364231,430512.067581047 5501909.25364231,430512.067581047 5501904.25364231,430507.067581047 5501904.25364231,430507.067581047 5501909.25364231))",8709.055943,0.55822134,0.543274581,0.306193709,0.278765023,0.170875967,0.818433642,0.332356751,-0.8895998,0.911114216,2.91728735,0.414497346,0.36116752,-0.014954174,0.390716016,0.45307523,0.02856514,0.311376005,0.287684649,0.424959749,0.519235432,0.034375567,0.307607859,0.567174733,0.321979761,0.284360945,0.17748411,0.809828579,0.348574996,0.369811058,1.341715813,2.439982653,0.426067173,0.375637442,0.047529392,0.374589294,0.465291291,0.034761041,0.342887998,0.318333387,0.434398383,0.536407828,0.043292802,0.585991859,0.560795307,0.320195735,0.300632268,0.182479069,0.797519982,0.323556066,-0.287823677,1.510800838,2.857046127,0.422492683,0.379301637,0.007532961,0.395803213,0.453542948,0.035632458,0.334871978,0.307149678,0.421776146,0.528859675,0.041973025,58.08745667
"POLYGON ((430512.067581047 5501909.25364231,430517.067581047 5501909.25364231,430517.067581047 5501904.25364231,430512.067581047 5501904.25364231,430512.067581047 5501909.25364231))",8743.226249,0.55822134,0.543274581,0.306193709,0.278765023,0.170875967,0.818433642,0.332356751,-0.8895998,0.911114216,2.91728735,0.414497346,0.36116752,-0.014954174,0.390716016,0.45307523,0.02856514,0.311376005,0.287684649,0.424959749,0.519235432,0.034375567,0.307607859,0.567174733,0.321979761,0.284360945,0.17748411,0.809828579,0.348574996,0.369811058,1.341715813,2.439982653,0.426067173,0.375637442,0.047529392,0.374589294,0.465291291,0.034761041,0.342887998,0.318333387,0.434398383,0.536407828,0.043292802,0.585991859,0.560795307,0.320195735,0.300632268,0.182479069,0.797519982,0.323556066,-0.287823677,1.510800838,2.857046127,0.422492683,0.379301637,0.007532961,0.395803213,0.453542948,0.035632458,0.334871978,0.307149678,0.421776146,0.528859675,0.041973025,58.57811638
"POLYGON ((430302.067581047 5501904.25364231,430307.067581047 5501904.25364231,430307.067581047 5501899.25364231,430302.067581047 5501899.25364231,430302.067581047 5501904.25364231))",9696.865132,0.55822134,0.543274581,0.306193709,0.278765023,0.170875967,0.818433642,0.332356751,-0.8895998,0.911114216,2.91728735,0.414497346,0.36116752,-0.014954174,0.390716016,0.45307523,0.02856514,0.311376005,0.287684649,0.424959749,0.519235432,0.034375567,0.307607859,0.567174733,0.321979761,0.284360945,0.17748411,0.809828579,0.348574996,0.369811058,1.341715813,2.439982653,0.426067173,0.375637442,0.047529392,0.374589294,0.465291291,0.034761041,0.342887998,0.318333387,0.434398383,0.536407828,0.043292802,0.585991859,0.560795307,0.320195735,0.300632268,0.182479069,0.797519982,0.323556066,-0.287823677,1.510800838,2.857046127,0.422492683,0.379301637,0.007532961,0.395803213,0.453542948,0.035632458,0.334871978,0.307149678,0.421776146,0.528859675,0.041973025,55.49813768
